iata,city_name,country_name,country_code,continent
CUO,Coudes,France,FR,Europe
CUO,Cusago,Italy,IT,Europe
CUO,Couso,Spain,ES,Europe
CUO,Cupertino,United States,US,North America
CUP,Coruripe,Brazil,BR,South America
CUP,Chateauponsac,France,FR,Europe
CUP,Cupello,Italy,IT,Europe
CUP,Chupa,Panama,PA,North America
CUP,Chupaca,Peru,PE,South America
CUP,Cupey San Juan,Puerto Rico,PR,North America
CUP,Cuprija,Serbia,RS,Europe
CUP,Chu-pei,Taiwan,TW,Asia
CUP,Cupar,United Kingdom,GB,Europe
CUP,Calumet Park,United States,US,North America
CUP,Carupano,Venezuela,VE,South America
CUQ,Coen,Australia,AU,Oceania
CUQ,Cuiry-les-Chaudardes,France,FR,Europe
CUQ,Cunnersdorf bei Freital,Germany,DE,Europe
CUQ,Caney,United States,US,North America
CUR,Currumbin Waters,Australia,AU,Oceania
CUR,Curva,Bolivia,BO,South America
CUR,Curitibanos,Brazil,BR,South America
CUR,Curumani,Colombia,CO,South America
CUR,Curacao,Curacao,CW,South America
CUR,Couterne,France,FR,Europe
CUR,Curracloe,Ireland,IE,Europe
CUR,Curno,Italy,IT,Europe
CUR,Curepipe,Mauritius,MU,Africa
CUR,Curundu,Panama,PA,North America
CUR,Ciucurova,Romania,RO,Europe
CUR,Castro-Urdiales,Spain,ES,Europe
CUR,Curepe,Trinidad and Tobago,TT,North America
CUR,Curlew,United Kingdom,GB,Europe
CUR,Coburg,United States,US,North America
CUR,Curazaito,Venezuela,VE,South America
CUS,Cuesmes,Belgium,BE,Europe
CUS,Custodia,Brazil,BR,South America
CUS,Antiguo Cuscatlan,El Salvador,SV,North America
CUS,Caussade,France,FR,Europe
CUS,Cusinati Di Rosa,Italy,IT,Europe
CUS,Custoias,Portugal,PT,Europe
CUS,Cuntis,Spain,ES,Europe
CUS,Cushendall,United Kingdom,GB,Europe
CUT,Cutral-Co,Argentina,AR,South America
CUT,Custinne,Belgium,BE,Europe
CUT,Cutias,Brazil,BR,South America
CUT,Cutris,Costa Rica,CR,North America
CUT,Courchelettes,France,FR,Europe
CUT,Scharbeutz,Germany,DE,Europe
CUT,Cuttack,India,IN,Asia
CUT,Contursi Terme,Italy,IT,Europe
CUT,Cuautitlan Izcalli,Mexico,MX,North America
CUT,Cutervo,Peru,PE,South America
CUT,Curtici,Romania,RO,Europe
CUT,Morro del Jable,Spain,ES,Europe
CUT,Cutnall Green,United Kingdom,GB,Europe
CUT,Chestnut,United States,US,North America
CUU,Curuca,Brazil,BR,South America
CUU,Corvol-l'Orgueilleux,France,FR,Europe
CUU,Cutro,Italy,IT,Europe
CUU,Chihuahua,Mexico,MX,North America
CUU,Cualedro,Spain,ES,Europe
CUU,Cannelton,United States,US,North America
CUU,Cua,Venezuela,VE,South America
CUV,Couvin,Belgium,BE,Europe
CUV,Curiuva,Brazil,BR,South America
CUV,Coulanges-les-Nevers,France,FR,Europe
CUV,Cuveglio,Italy,IT,Europe
CUV,Cuevas del Campo,Spain,ES,Europe
CUV,Cullivoe Yell,United Kingdom,GB,Europe
CUV,Chula Vista,United States,US,North America
CUV,Casigua,Venezuela,VE,South America
CUW,La Caunette,France,FR,Europe
CUW,Cube Cove,United States,US,North America
CUX,Cobrieux,France,FR,Europe
CUX,Chateaugay,United States,US,North America
CUY,Cue,Australia,AU,Oceania
CUY,Cuitegi,Brazil,BR,South America
CUY,Cluny,France,FR,Europe
CUY,Cuyamapa,Honduras,HN,North America
CUY,Cuijk,Netherlands,NL,Europe
CUZ,Cruz,Brazil,BR,South America
CUZ,Chuzhuangsi,China,CN,Asia
CUZ,Culoz,France,FR,Europe
CUZ,Buchholz,Germany,DE,Europe
CUZ,Castelletto di Branduzzo,Italy,IT,Europe
CUZ,Cuzco,Peru,PE,South America
CUZ,Cuzcurrita del Rio Tiron,Spain,ES,Europe
CV2,Curtil-Vergy,France,FR,Europe
CV2,Casal Velino,Italy,IT,Europe
CV3,Castelfranci,Italy,IT,Europe
CV3,Conneautville,United States,US,North America
CV4,Correctionville,United States,US,North America
CV5,Caseneuve,France,FR,Europe
CV5,Casal Velho,Portugal,PT,Europe
CV5,Camas Valley,United States,US,North America
CV6,Civens,France,FR,Europe
CV6,Coulterville,United States,US,North America
CV7,Calvagese della Riviera,Italy,IT,Europe
CV7,Cuerva,Spain,ES,Europe
CV7,Cove,United States,US,North America
CV8,Cavedine,Italy,IT,Europe
CV8,Culver,United States,US,North America
CV9,Cavriana,Italy,IT,Europe
CV9,Cove Argyll,United Kingdom,GB,Europe
CV9,Caseyville,United States,US,North America
CVA,Craigieburn,Australia,AU,Oceania
CVA,Chavantes,Brazil,BR,South America
CVA,Cleveland,Canada,CA,North America
CVA,?ervena Voda,Czechia,CZ,Europe
CVA,Castellana,Italy,IT,Europe
CVA,Carvoeira,Portugal,PT,Europe
CVA,Crevedia,Romania,RO,Europe
CVA,Celarevo,Serbia,RS,Europe
CVA,Chiva,Spain,ES,Europe
CVA,Couva,Trinidad and Tobago,TT,North America
CVA,Colintraive,United Kingdom,GB,Europe
CVA,Castro Valley,United States,US,North America
CVB,Charavines,France,FR,Europe
CVB,Crevalcore,Italy,IT,Europe
CVB,Chungribu,Papua New Guinea,PG,Oceania
CVB,Collado Villalba,Spain,ES,Europe
CVB,Coralville,United States,US,North America
CVC,Cleve,Australia,AU,Oceania
CVC,Chuvisca,Brazil,BR,South America
CVC,Chevanceaux,France,FR,Europe
CVC,Castro dei Volsci,Italy,IT,Europe
CVC,Cerevic,Serbia,RS,Europe
CVC,Comstock,United States,US,North America
CVD,Campos Verdes,Brazil,BR,South America
CVD,Cloverdale,Canada,CA,North America
CVD,Chavanod,France,FR,Europe
CVD,Cordovado,Italy,IT,Europe
CVD,Castelo de Vide,Portugal,PT,Europe
CVD,Cavdir,Turkey,TR,Europe
CVE,Campo Verde,Brazil,BR,South America
CVE,Chesterville,Canada,CA,North America
CVE,Covenas,Colombia,CO,South America
CVE,Chaville,France,FR,Europe
CVE,Cervarese Santa Croce,Italy,IT,Europe
CVE,Cavite Luzon,Philippines,PH,Asia
CVE,La Chirivella,Spain,ES,Europe
CVE,Cove,United Kingdom,GB,Europe
CVE,Centerville Talbot,United States,US,North America
CVE,Chua Ve Terminal,Vietnam,VN,Asia
CVF,Courchevel,France,FR,Europe
CVF,Cervignano del Friuli,Italy,IT,Europe
CVF,Caversfield,United Kingdom,GB,Europe
CVG,Comendador Levy Gasparian,Brazil,BR,South America
CVG,Chauvigny,France,FR,Europe
CVG,Caravaggio,Italy,IT,Europe
CVG,Chorvatsky Grob,Slovakia,SK,Europe
CVG,Chervonograd,Ukraine,UA,Europe
CVG,Chevington,United Kingdom,GB,Europe
CVH,Caviahue,Argentina,AR,South America
CVH,Cravinhos,Brazil,BR,South America
CVH,Cherves-Richemont,France,FR,Europe
CVH,Chiusavecchia,Italy,IT,Europe
CVH,Crothersville,United States,US,North America
CVI,Caleta Olivia,Argentina,AR,South America
CVI,Clevelandia,Brazil,BR,South America
CVI,Cooksville,Canada,CA,North America
CVI,Chanteloup-les-Vignes,France,FR,Europe
CVI,Cavriago,Italy,IT,Europe
CVI,Cuevas de Vinroma,Spain,ES,Europe
CVI,Cove (Leith),United Kingdom,GB,Europe
CVI,Cape Vincent,United States,US,North America
CVJ,Cervene Janovice,Czechia,CZ,Europe
CVJ,Cavalaire-sur-Mer,France,FR,Europe
CVJ,Cuernavaca,Mexico,MX,North America
CVJ,Victoria de Acentejo,Spain,ES,Europe
CVK,Cervenka,Czechia,CZ,Europe
CVK,Cravanche,France,FR,Europe
CVK,Canove,Italy,IT,Europe
CVL,Clovelly,Australia,AU,Oceania
CVL,Curvelo,Brazil,BR,South America
CVL,Champagne-en-Valromey,France,FR,Europe
CVL,Cravagliana,Italy,IT,Europe
CVL,Cape Vogel,Papua New Guinea,PG,Oceania
CVL,Unhais da Serra,Portugal,PT,Europe
CVL,Canaveral,Spain,ES,Europe
CVL,Clovelly,United Kingdom,GB,Europe
CVL,Corvallis,United States,US,North America
CVM,Charleville,France,FR,Europe
CVM,Chiesa in Valmalenco,Italy,IT,Europe
CVM,Ciudad Victoria,Mexico,MX,North America
CVM,Cavenham,United Kingdom,GB,Europe
CVM,Catonsville,United States,US,North America
CVN,Cleveland,Australia,AU,Oceania
CVN,Campo Novo de Rondonia,Brazil,BR,South America
CVN,Craven,Canada,CA,North America
CVN,Chevagnes,France,FR,Europe
CVN,Cavaion Veronese,Italy,IT,Europe
CVN,Clovis,United States,US,North America
CVO,Campo Viera,Argentina,AR,South America
CVO,Cravolandia,Brazil,BR,South America
CVO,Covehead,Canada,CA,North America
CVO,Chambon-sur-Voueize,France,FR,Europe
CVO,Calvorde,Germany,DE,Europe
CVO,Calvenzano,Italy,IT,Europe
CVO,Covelo,Portugal,PT,Europe
CVO,Comuna Voineasa,Romania,RO,Europe
CVO,Cadalso de Los Vidrios,Spain,ES,Europe
CVP,Cevil Pozo,Argentina,AR,South America
CVP,Connells Point,Australia,AU,Oceania
CVP,Curral Novo do Piaui,Brazil,BR,South America
CVP,Cerna v Posumavi,Czechia,CZ,Europe
CVP,La Cavalerie,France,FR,Europe
CVP,Castelvetro Piacentino,Italy,IT,Europe
CVP,Cova da Piedade,Portugal,PT,Europe
CVP,Cloverport,United States,US,North America
CVQ,Carnarvon,Australia,AU,Oceania
CVQ,Cavan,France,FR,Europe
CVQ,Crussow,Germany,DE,Europe
CVQ,Castrovillari,Italy,IT,Europe
CVQ,Covina,United States,US,North America
CVR,Campina Verde,Brazil,BR,South America
CVR,Recice,Czechia,CZ,Europe
CVR,Chevreuse,France,FR,Europe
CVR,Cavertitz,Germany,DE,Europe
CVR,Cervere,Italy,IT,Europe
CVR,Calera Victor Rosales,Mexico,MX,North America
CVR,Castro Verde,Portugal,PT,Europe
CVR,Caversham,United Kingdom,GB,Europe
CVR,Culver City,United States,US,North America
CVS,Caversham,Australia,AU,Oceania
CVS,Castro Alves,Brazil,BR,South America
CVS,Celle-Levescault,France,FR,Europe
CVS,Calveslage,Germany,DE,Europe
CVS,Chiopris-Viscone,Italy,IT,Europe
CVS,Corvera de Asturias,Spain,ES,Europe
CVT,Cavalcante,Brazil,BR,South America
CVT,Cavtat,Croatia,HR,Europe
CVT,Chavelot,France,FR,Europe
CVT,Castelovati,Italy,IT,Europe
CVT,Couvet,Switzerland,CH,Europe
CVT,Coventry,United Kingdom,GB,Europe
CVU,Campos Novos Paulista,Brazil,BR,South America
CVU,Courville-sur-Eure,France,FR,Europe
CVU,Civate,Italy,IT,Europe
CVU,Channelview,United States,US,North America
CVV,Saint-Clement-de-Riviere,France,FR,Europe
CVV,Civitavecchia,Italy,IT,Europe
CVV,Crispijana,Spain,ES,Europe
CVW,Cervione,France,FR,Europe
CVW,Cosio Valtellino,Italy,IT,Europe
CVW,Convoys Wharf,United Kingdom,GB,Europe
CVX,Chaumont-en-Vexin,France,FR,Europe
CVX,Cavo,Italy,IT,Europe
CVX,Cavendish,United States,US,North America
CVY,Chivilcoy,Argentina,AR,South America
CVY,Cerveny Kostelec,Czechia,CZ,Europe
CVY,Csavoly,Hungary,HU,Europe
CVY,Chavornay,Switzerland,CH,Europe
CVY,Cheveley,United Kingdom,GB,Europe
CVZ,Careiro da Varzea,Brazil,BR,South America
CVZ,Chavenay,France,FR,Europe
CVZ,Cavarzere,Italy,IT,Europe
CVZ,Caldas de Vizela,Portugal,PT,Europe
CW2,Duloe,United Kingdom,GB,Europe
CW2,Cowen Webster,United States,US,North America
CW3,Cropwell,United States,US,North America
CW5,Cathcart,United States,US,North America
CW7,Crestwood,United States,US,North America
CW8,Campagne-les-Wardrecques,France,FR,Europe
CW9,Cornwall,United Kingdom,GB,Europe
CWA,Chapelle-a-Wattines,Belgium,BE,Europe
CWA,Cupira,Brazil,BR,South America
CWA,Cambrin,France,FR,Europe
CWA,Schweina,Germany,DE,Europe
CWA,Czerwiensk,Poland,PL,Europe
CWA,Conwy (Conway),United Kingdom,GB,Europe
CWA,Mosinee,United States,US,North America
CWB,Curitiba,Brazil,BR,South America
CWB,Cours-La-Ville,France,FR,Europe
CWB,Causeway Bay,Hong Kong,HK,Asia
CWB,Crowborough,United Kingdom,GB,Europe
CWC,Macuco,Brazil,BR,South America
CWC,Calce,France,FR,Europe
CWC,Czyzowice,Poland,PL,Europe
CWC,Calaceite,Spain,ES,Europe
CWC,Chernivtsi (Chernovtsy),Ukraine,UA,Europe
CWC,Chowchilla,United States,US,North America
CWD,Catunda,Brazil,BR,South America
CWD,Saint-Pierre-de-Fursac,France,FR,Europe
CWD,Schwendi,Germany,DE,Europe
CWD,Cowden,United Kingdom,GB,Europe
CWD,Collingswood,United States,US,North America
CWE,Curvelandia,Brazil,BR,South America
CWE,Cunewalde,Germany,DE,Europe
CWE,Chilwell,United Kingdom,GB,Europe
CWE,Chilhowie,United States,US,North America
CWF,Cwm Ffrwd-Oer,United Kingdom,GB,Europe
CWG,Caldeirao Grande,Brazil,BR,South America
CWG,Cowling,United Kingdom,GB,Europe
CWG,Callaway Gardens,United States,US,North America
CWH,Cunha Pora,Brazil,BR,South America
CWH,Cow Head,Canada,CA,North America
CWH,Schwanheide,Germany,DE,Europe
CWH,West Chiltington,United Kingdom,GB,Europe
CWI,Chatsworth Island,Australia,AU,Oceania
CWI,Cubati,Brazil,BR,South America
CWI,Cornwallis Is,Canada,CA,North America
CWI,Callian,France,FR,Europe
CWI,Cowie,United Kingdom,GB,Europe
CWJ,Cave Junction,United States,US,North America
CWK,Chadwick,Australia,AU,Oceania
CWK,Cwiklice,Poland,PL,Europe
CWK,Cheswick,United States,US,North America
CWL,Cacule,Brazil,BR,South America
CWL,Caurel,France,FR,Europe
CWL,Chociwel,Poland,PL,Europe
CWL,Cardiff,United Kingdom,GB,Europe
CWL,Crowley,United States,US,North America
CWM,Cumaru,Brazil,BR,South America
CWM,Cwmbran,United Kingdom,GB,Europe
CWN,Crows Nest,Australia,AU,Oceania
CWN,Cumaru do Norte,Brazil,BR,South America
CWN,Chiwan Pt,China,CN,Asia
CWN,Commana,France,FR,Europe
CWN,Schwaan,Germany,DE,Europe
CWN,Chatan,Japan,JP,Asia
CWN,Cheorwon-gun,Korea South,KR,Asia
CWN,Chestertown,United States,US,North America
CWO,Camp Wolverine,Afghanistan,AF,Asia
CWO,Curral de Dentro,Brazil,BR,South America
CWO,Cawston,Canada,CA,North America
CWO,Calvisson,France,FR,Europe
CWO,Covo,Italy,IT,Europe
CWO,Cheongwon-gun,Korea South,KR,Asia
CWO,Czerwonak,Poland,PL,Europe
CWO,Cousley Wood,United Kingdom,GB,Europe
CWO,Colwich,United States,US,North America
CWP,Conceicao de Ipanema,Brazil,BR,South America
CWP,Campbellpore,Pakistan,PK,Asia
CWQ,Hechtsheim,Germany,DE,Europe
CWQ,Center Valley,United States,US,North America
CWR,Cowarie,Australia,AU,Oceania
CWR,Curionopolis,Brazil,BR,South America
CWR,Central Waterville,Canada,CA,North America
CWR,Ch'irwon,Korea South,KR,Asia
CWR,Chelworth,United Kingdom,GB,Europe
CWS,Carius,Brazil,BR,South America
CWS,Cornwallis,Canada,CA,North America
CWS,Cressensac,France,FR,Europe
CWS,Cawston,United Kingdom,GB,Europe
CWS,Center Island,United States,US,North America
CWT,Cowra,Australia,AU,Oceania
CWT,Curimata,Brazil,BR,South America
CWT,Clearwater,Canada,CA,North America
CWT,Crowthorne,United Kingdom,GB,Europe
CWU,Cusset,France,FR,Europe
CWV,Cocal dos Alves,Brazil,BR,South America
CWW,Corowa,Australia,AU,Oceania
CWW,Corumbatai do Sul,Brazil,BR,South America
CWW,Carinaro,Italy,IT,Europe
CWW,Clarkesville,United States,US,North America
CWX,Curralinhos,Brazil,BR,South America
CWX,Claix,France,FR,Europe
CWX,Castlewellan,United Kingdom,GB,Europe
CWY,Creully,France,FR,Europe
CWY,Cieplowody,Poland,PL,Europe
CWY,Crawley,United Kingdom,GB,Europe
CWZ,Campos Altos,Brazil,BR,South America
CX2,Chaux,France,FR,Europe
CX4,Certilleux,France,FR,Europe
CX4,Camporrobles,Spain,ES,Europe
CX6,Combloux,France,FR,Europe
CX7,Cuxac-Cabardes,France,FR,Europe
CX9,Ville-sur-Jarnioux,France,FR,Europe
CX9,Chesterbrook,United States,US,North America
CXA,Coxilha,Brazil,BR,South America
CXA,Chatillon-Saint-Jean,France,FR,Europe
CXA,Carugo,Italy,IT,Europe
CXA,Croswell,United States,US,North America
CXA,Caicara de Orinoco,Venezuela,VE,South America
CXB,Cox's Bazar,Bangladesh,BD,Asia
CXB,Calmasino,Italy,IT,Europe
CXB,Coxbench,United Kingdom,GB,Europe
CXB,Carver,United States,US,North America
CXC,Coronel Xavier Chaves,Brazil,BR,South America
CXC,Caillac,France,FR,Europe
CXC,San Cosme Xalostoc,Mexico,MX,North America
CXC,Chitina,United States,US,North America
CXD,Caxambu do Sul,Brazil,BR,South America
CXD,Champenard,France,FR,Europe
CXE,Coogee,Australia,AU,Oceania
CXE,Corne,France,FR,Europe
CXE,Carpenedo,Italy,IT,Europe
CXE,Clarita,United States,US,North America
CXF,Capixaba FPSO,Brazil,BR,South America
CXF,Cenac,France,FR,Europe
CXF,Capriva del Friuli,Italy,IT,Europe
CXF,Coldfoot,United States,US,North America
CXG,Ceaux-d'Allegre,France,FR,Europe
CXG,Casalserugo,Italy,IT,Europe
CXG,Cross Junction,United States,US,North America
CXH,Croix-Chapeau,France,FR,Europe
CXI,Cabixi,Brazil,BR,South America
CXI,Chuxiong,China,CN,Asia
CXI,Chaumoux-Marcilly,France,FR,Europe
CXI,Cameri,Italy,IT,Europe
CXI,Christmas Island,Kiribati,KI,Oceania
CXI,Clear,United States,US,North America
CXJ,Champtoceaux,France,FR,Europe
CXJ,Carey,United States,US,North America
CXK,Carmichaels,United States,US,North America
CXL,Caxias do Sul,Brazil,BR,South America
CXL,Crolles,France,FR,Europe
CXL,Castelseprio,Italy,IT,Europe
CXL,Cheseaux-sur-Lausanne,Switzerland,CH,Europe
CXL,Calexico,United States,US,North America
CXM,Chamonix-Mont-Blanc,France,FR,Europe
CXM,Carmignano,Italy,IT,Europe
CXM,Cromford,United Kingdom,GB,Europe
CXN,Chongxing,China,CN,Asia
CXN,Cotignola,Italy,IT,Europe
CXN,Candala,Somalia,SO,Africa
CXN,Croxton,United Kingdom,GB,Europe
CXO,Caxingo,Brazil,BR,South America
CXO,Croignon,France,FR,Europe
CXO,Crescentino,Italy,IT,Europe
CXO,Cartaxo,Portugal,PT,Europe
CXO,Conroe,United States,US,North America
CXP,Carhaix-Plouguer,France,FR,Europe
CXP,Cilacap (Tjilatjap),Indonesia,ID,Asia
CXP,Charneca da Caparica,Portugal,PT,Europe
CXP,Colorado City,United States,US,North America
CXQ,Christmas Creek,Australia,AU,Oceania
CXQ,Sainte-Croix-de-Quintillargues,France,FR,Europe
CXQ,Ashdod Conterm,Israel,IL,Asia
CXQ,Coslada,Spain,ES,Europe
CXR,Chavannes-sur-Reyssouze,France,FR,Europe
CXR,Casoria,Italy,IT,Europe
CXR,Cam Ranh,Vietnam,VN,Asia
CXS,Caxias,Brazil,BR,South America
CXS,Chatillon-sur-Loire,France,FR,Europe
CXS,Campochiesa,Italy,IT,Europe
CXT,Charters Towers,Australia,AU,Oceania
CXT,Crixas do Tocantins,Brazil,BR,South America
CXT,Ceret,France,FR,Europe
CXT,Contarina,Italy,IT,Europe
CXT,Cottingham,United Kingdom,GB,Europe
CXT,Claxton,United States,US,North America
CXU,Caxambu,Brazil,BR,South America
CXU,Charlieu,France,FR,Europe
CXU,Connellys Springs,United States,US,North America
CXV,Chatillon-le-Roi,France,FR,Europe
CXV,Casale,Italy,IT,Europe
CXV,Clover,United States,US,North America
CXW,Chatte,France,FR,Europe
CXW,Cuasso al Monte,Italy,IT,Europe
CXX,Coxixola,Brazil,BR,South America
CXX,Colognac,France,FR,Europe
CXX,Caltignaga,Italy,IT,Europe
CXY,Cat Cays,Bahamas,BS,North America
CXY,Cordemais,France,FR,Europe
CXY,Miralcamp,Spain,ES,Europe
CXY,Cosby,United Kingdom,GB,Europe
CXY,Crosbyton,United States,US,North America
CXZ,Corseul,France,FR,Europe
CXZ,Kasama,Japan,JP,Asia
CXZ,Pueblo Libre,Peru,PE,South America
CXZ,Sharon Center,United States,US,North America
CY2,Cepirohy,Czechia,CZ,Europe
CY2,Chamoy,France,FR,Europe
CY2,The Colony,United States,US,North America
CY3,Chasnay,France,FR,Europe
CY3,Canyon City,United States,US,North America
CY4,Congy,France,FR,Europe
CY4,Cuba City,United States,US,North America
CY5,Ceyreste,France,FR,Europe
CY5,Conyngham,United States,US,North America
CY6,Chevry,France,FR,Europe
CY6,Cynwyl Elfed,United Kingdom,GB,Europe
CY7,Saint-Cyr,France,FR,Europe
CY7,Camp Shelby,United States,US,North America
CY8,Chaudenay,France,FR,Europe
CY8,Cory,United States,US,North America
CY9,Cabanas De Yepes,Spain,ES,Europe
CYA,Yerua,Argentina,AR,South America
CYA,Caicara,Brazil,BR,South America
CYA,Cheilly-les-Maranges,France,FR,Europe
CYA,Coyoacan,Mexico,MX,North America
CYA,Cheslyn Hay,United Kingdom,GB,Europe
CYB,City Bell,Argentina,AR,South America
CYB,Cherrybook,Australia,AU,Oceania
CYB,Carnaiba,Brazil,BR,South America
CYB,Cayman Brac,Cayman Islands,KY,North America
CYB,Caiyuanba,China,CN,Asia
CYB,Cesky Dub,Czechia,CZ,Europe
CYB,Colombey-les-Belles,France,FR,Europe
CYB,Czarny Bor,Poland,PL,Europe
CYB,Cullybackey,United Kingdom,GB,Europe
CYC,Caye Chapel,Belize,BZ,North America
CYC,Conceicao,Brazil,BR,South America
CYC,Chevagny-les-Chevrieres,France,FR,Europe
CYC,Calera y Chozas,Spain,ES,Europe
CYC,Cayce,United States,US,North America
CYD,Clyde,Australia,AU,Oceania
CYD,Cidelandia,Brazil,BR,South America
CYD,?erny D?l,Czechia,CZ,Europe
CYD,Le Coudray-Montceaux,France,FR,Europe
CYD,Clynderwen,United Kingdom,GB,Europe
CYD,Cecilton,United States,US,North America
CYE,Clandeboye,Canada,CA,North America
CYE,Crecy-sur-Serre,France,FR,Europe
CYE,Claythorpe,United Kingdom,GB,Europe
CYF,Cuy-Saint-Fiacre,France,FR,Europe
CYF,Chefornak,United States,US,North America
CYG,Corryong,Australia,AU,Oceania
CYG,Cayuga,Canada,CA,North America
CYG,Cheongyang-gun,Korea South,KR,Asia
CYG,Castellet y Gornal,Spain,ES,Europe
CYG,Claydon,United Kingdom,GB,Europe
CYH,Haimen,China,CN,Asia
CYH,Saint-Brice,France,FR,Europe
CYH,Cherry Hinton,United Kingdom,GB,Europe
CYH,Crystal Springs,United States,US,North America
CYI,Chamilly,France,FR,Europe
CYI,Chiayi,Taiwan,TW,Asia
CYJ,Cresskill,United States,US,North America
CYK,Clenay,France,FR,Europe
CYK,Corley,United Kingdom,GB,Europe
CYL,Santa Cecilia do Sul,Brazil,BR,South America
CYL,Coyol,Costa Rica,CR,North America
CYL,Chassey-les-Scey,France,FR,Europe
CYL,Coyoles,Honduras,HN,North America
CYL,Crays Hill,United Kingdom,GB,Europe
CYL,Chantilly,United States,US,North America
CYM,Chilly-Mazarin,France,FR,Europe
CYM,Cybulice Male,Poland,PL,Europe
CYM,Collado Mediano,Spain,ES,Europe
CYM,Chaiyaphum,Thailand,TH,Asia
CYM,Clyst Saint Mary,United Kingdom,GB,Europe
CYN,Caicara do Norte,Brazil,BR,South America
CYN,Chaoyang,China,CN,Asia
CYN,Courtenay,France,FR,Europe
CYN,Castell,Germany,DE,Europe
CYN,Santa Maria de Cayon,Spain,ES,Europe
CYN,Cairnryan,United Kingdom,GB,Europe
CYO,Ciriaco,Brazil,BR,South America
CYO,Cayo Largo del Sur,Cuba,CU,North America
CYO,Champs-sur-Yonne,France,FR,Europe
CYO,Caino,Italy,IT,Europe
CYO,Chernyy Otrog,Russia,RU,Asia
CYO,Croton,United States,US,North America
CYP,Caiaponia,Brazil,BR,South America
CYP,Coley's Point,Canada,CA,North America
CYP,Couilly-Pont-aux-Dames,France,FR,Europe
CYP,Corte Palasio,Italy,IT,Europe
CYP,Clydeport,United Kingdom,GB,Europe
CYP,Corry,United States,US,North America
CYQ,Chauray,France,FR,Europe
CYQ,Coin,Spain,ES,Europe
CYR,Carire,Brazil,BR,South America
CYR,Saint-Cyrille,Canada,CA,North America
CYR,Coyolar,Costa Rica,CR,North America
CYR,Cry,France,FR,Europe
CYR,Conyers,United States,US,North America
CYR,Colonia,Uruguay,UY,South America
CYS,Canapolis,Brazil,BR,South America
CYS,Crysler,Canada,CA,North America
CYS,Chevigny-Saint-Sauveur,France,FR,Europe
CYS,Cuacos de Yuste,Spain,ES,Europe
CYS,Caerwys,United Kingdom,GB,Europe
CYT,Cerrito,Brazil,BR,South America
CYT,Chambray-les-Tours,France,FR,Europe
CYT,Soroosh (Cyrus) Terminal,Iran,IR,Asia
CYU,Creys-Mepieu,France,FR,Europe
CYU,Chiryu,Japan,JP,Asia
CYU,Cuyo,Philippines,PH,Asia
CYU,Cyangugu,Rwanda,RW,Africa
CYU,Cayuta,United States,US,North America
CYV,Chigny-les-Roses,France,FR,Europe
CYV,Castellbell y el Vilar,Spain,ES,Europe
CYW,Capitao,Brazil,BR,South America
CYW,Saint-Cyrille-de-Wendover,Canada,CA,North America
CYW,Cars,France,FR,Europe
CYW,Cynwyd,United Kingdom,GB,Europe
CYW,Clyattville,United States,US,North America
CYX,Crissey,France,FR,Europe
CYX,Castelvetrano,Italy,IT,Europe
CYX,Cherskiy,Russia,RU,Asia
CYY,Champigny,France,FR,Europe
CYY,Chynorany,Slovakia,SK,Europe
CYY,Colwyn Bay (Bae Colwyn),United Kingdom,GB,Europe
CYZ,Ceyzeriat,France,FR,Europe
CYZ,Balsorano Nuovo,Italy,IT,Europe
CYZ,Chiyozaki,Japan,JP,Asia
CYZ,Cauayan,Philippines,PH,Asia
